# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Aug 25 06:57:17 2024
#
# User preference: *
#
# CONSTRAINT:  where (hd_name like '%HD%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,pl_letter,hd_name,hip_name,default_flag,sy_snum,sy_pnum,sy_mnum,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,st_refname,st_spectype,st_teff,st_rad,st_mass,st_logg,sy_refname,glat,glon,sy_dist,sy_vmag,sy_gaiamag
HD 13931 b,HD 13931,b,HD 13931,HIP 10626,0,1,1,0,2009,0,4460.00000000,,,,,,610.23360,1.92000,Msini,0.033000,,,<a refstr=BRYAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...821...89B/abstract target=ref>Bryan et al. 2016</a>,,,,1.02,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-16.44854,138.83237,47.3963000,7.6100000,7.4546400
HD 13931 b,HD 13931,b,HD 13931,HIP 10626,0,1,1,0,2009,0,4218.00000000,5.150000,,,,,597.00000,1.88000,Msini,0.020000,,,<a refstr=HOWARD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...721.1467H/abstract target=ref> Howard et al. 2010 </a>,,5829.00,1.23,1.02,4.30,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-16.44854,138.83237,47.3963000,7.6100000,7.4546400
HD 13931 b,HD 13931,b,HD 13931,HIP 10626,1,1,1,0,2009,0,4218.00000000,5.150000,,,,,699.22600,2.20000,Msini,0.020000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5867.00,1.25,1.30,4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-16.44854,138.83237,47.3963000,7.6100000,7.4546400
HD 13931 b,HD 13931,b,HD 13931,HIP 10626,0,1,1,0,2009,0,4449.00000000,5.338000,,,889.91954,2.80000,889.91954,2.80000,Mass,0.031000,,,<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>,G0,5829.00,,1.02,4.30,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-16.44854,138.83237,47.3963000,7.6100000,7.4546400
HD 13931 b,HD 13931,b,HD 13931,HIP 10626,0,1,1,0,2009,0,4449.00000000,5.323000,,,,,607.37009,1.91100,Msini,0.020000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5805.45,1.30,1.02,4.21,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-16.44854,138.83237,47.3963000,7.6100000,7.4546400
HD 139357 b,HD 139357,b,HD 139357,HIP 76311,1,1,1,0,2008,0,1124.79139000,2.949000,,,6315.56828,19.87100,6315.56828,19.87100,Mass,0.099000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,2.69,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,49.84741,86.15965,112.0900000,5.9727200,5.6303000
HD 139357 b,HD 139357,b,HD 139357,HIP 76311,0,1,1,0,2008,0,1125.70000000,2.360000,,,,,3101.89000,9.76000,Msini,0.100000,,,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,,4700.00,11.47,1.35,2.90,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,49.84741,86.15965,112.0900000,5.9727200,5.6303000
HD 139357 b,HD 139357,b,HD 139357,HIP 76311,0,1,1,0,2008,0,1128.00000000,2.350000,,,5784.47701,18.20000,5784.47701,18.20000,Mass,0.102000,,,<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>,K4 III,4700.00,,1.35,2.90,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,49.84741,86.15965,112.0900000,5.9727200,5.6303000
HD 1397 b,HD 1397,b,HD 1397,HIP 1419,0,1,1,0,2018,0,11.53507600,,12.216,1.090,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5479.30,2.49,,3.77,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-50.42274,308.21517,79.5702000,7.7900000,7.5933600
HD 1397 b,HD 1397,b,HD 1397,HIP 1419,0,1,1,0,2018,0,11.53660000,0.100300,11.467,1.023,116.64361,0.36700,116.64361,0.36700,Mass,0.216000,,1519,<a refstr=BRAHM_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...45B/abstract target=ref>Brahm et al. 2019</a>,,5474.00,2.34,1.26,3.79,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-50.42274,308.21517,79.5702000,7.7900000,7.5933600
HD 1397 b,HD 1397,b,HD 1397,HIP 1419,1,1,1,0,2018,0,11.53533000,0.109700,11.500,1.026,131.89945,0.41500,131.89945,0.41500,Mass,0.251000,356.00,1228,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>,,5521.00,2.34,1.32,3.82,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-50.42274,308.21517,79.5702000,7.7900000,7.5933600
HD 1397 b,HD 1397,b,HD 1397,HIP 1419,0,1,1,0,2018,0,11.53508000,,,,,,,,,,,,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>,,5521.00,2.34,1.32,3.82,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-50.42274,308.21517,79.5702000,7.7900000,7.5933600
HD 14067 b,HD 14067,b,HD 14067,HIP 10657,0,1,1,0,2014,0,2860.00000000,5.290000,,,4735.64326,14.90000,4735.64326,14.90000,Mass,0.694000,,,<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>,G9 III,4815.00,,2.40,2.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-35.05762,147.04613,142.0240000,6.5332900,6.2375100
HD 14067 b,HD 14067,b,HD 14067,HIP 10657,0,1,1,0,2014,0,1455.00000000,3.400000,,,,,2479.00000,7.80000,Msini,0.533000,,,<a refstr=WANG_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014PASJ...66..118W/abstract target=ref>Wang et al. 2014</a>,G9 III,4815.00,12.40,2.40,2.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-35.05762,147.04613,142.0240000,6.5332900,6.2375100
HD 14067 b,HD 14067,b,HD 14067,HIP 10657,0,1,1,0,2014,0,2721.23479000,5.236000,,,5001.66564,15.73700,5001.66564,15.73700,Mass,0.681000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,2.58,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-35.05762,147.04613,142.0240000,6.5332900,6.2375100
HD 14067 b,HD 14067,b,HD 14067,HIP 10657,0,1,1,0,2014,0,2850.00000000,5.300000,,,,,2860.30000,9.00000,Msini,0.697000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4846.00,10.77,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-35.05762,147.04613,142.0240000,6.5332900,6.2375100
HD 14067 b,HD 14067,b,HD 14067,HIP 10657,1,1,1,0,2014,0,2744.00000000,5.150000,,,4862.77463,15.30000,4862.77463,15.30000,Mass,0.650000,,,<a refstr=WANG_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014PASJ...66..118W/abstract target=ref>Wang et al. 2014</a>,G9 III,4815.00,12.40,2.40,2.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-35.05762,147.04613,142.0240000,6.5332900,6.2375100
HD 140901 b,HD 140901,b,HD 140901,HIP 77358,1,1,2,0,2022,1,9.02378000,0.085000,,,,,15.57359,0.04900,Msini,0.472000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.99,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.98895,337.16094,15.2528000,6.0100000,5.8313500
HD 140901 c,HD 140901,c,HD 140901,HIP 77358,0,1,2,0,2022,0,7417.50547000,7.421000,,,1997.23371,6.28400,1997.23371,6.28400,Mass,0.607000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.99,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.98895,337.16094,15.2528000,6.0100000,5.8313500
HD 140901 c,HD 140901,c,HD 140901,HIP 77358,1,1,2,0,2022,0,14386.00000000,11.800000,,,572.09113,1.80000,572.09113,1.80000,Mass,0.770000,,,<a refstr=PHILIPOT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805417P/abstract target=ref>Philipot et al. 2023</a>,G7 IV,,,1.06,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.98895,337.16094,15.2528000,6.0100000,5.8313500
HD 141004 b,HD 141004,b,HD 141004,HIP 77257,1,1,1,0,2021,0,15.50830000,0.123800,,,,,13.63484,0.04290,Msini,0.160000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5885.38,1.39,1.05,4.17,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,44.10377,15.69566,11.8148000,4.4154000,4.2796500
HD 141399 b,HD 141399,b,HD 141399,HIP 77301,1,1,4,0,2014,0,94.44000000,0.415000,,,,,143.34133,0.45100,Msini,0.040000,,,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,K0,5600.00,,1.07,4.28,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 b,HD 141399,b,HD 141399,HIP 77301,0,1,4,0,2014,0,94.37500000,0.417600,,,,,143.65844,0.45200,Msini,0.053000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5594.76,1.39,1.09,4.19,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 b,HD 141399,b,HD 141399,HIP 77301,0,1,4,0,2014,0,94.35000000,0.422500,,,,,146.20180,0.46000,Msini,0.040000,,,<a refstr=VOGT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...97V/abstract target=ref>Vogt et al. 2014</a>,K0 V,5360.00,1.46,1.14,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 c,HD 141399,c,HD 141399,HIP 77301,1,1,4,0,2014,0,201.99000000,0.689000,,,,,422.71390,1.33000,Msini,0.048000,,,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,K0,5600.00,,1.07,4.28,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 c,HD 141399,c,HD 141399,HIP 77301,0,1,4,0,2014,0,201.77600000,0.693000,,,,,422.39395,1.32900,Msini,0.046500,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5594.76,1.39,1.09,4.19,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 c,HD 141399,c,HD 141399,HIP 77301,0,1,4,0,2014,0,202.08000000,0.702300,,,,,432.24880,1.36000,Msini,0.050000,,,<a refstr=VOGT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...97V/abstract target=ref>Vogt et al. 2014</a>,K0 V,5360.00,1.46,1.14,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 d,HD 141399,d,HD 141399,HIP 77301,1,1,4,0,2014,0,1069.80000000,2.090000,,,,,375.03940,1.18000,Msini,0.074000,,,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,K0,5600.00,,1.07,4.28,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 d,HD 141399,d,HD 141399,HIP 77301,0,1,4,0,2014,0,1074.80000000,2.114000,,,,,401.41728,1.26300,Msini,0.044000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5594.76,1.39,1.09,4.19,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 d,HD 141399,d,HD 141399,HIP 77301,0,1,4,0,2014,0,1070.35000000,2.134800,,,,,387.75260,1.22000,Msini,0.060000,,,<a refstr=VOGT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...97V/abstract target=ref>Vogt et al. 2014</a>,K0 V,5360.00,1.46,1.14,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 e,HD 141399,e,HD 141399,HIP 77301,0,1,4,0,2014,0,3336.00000000,4.500000,,,,,204.68149,0.64400,Msini,0.047000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5594.76,1.39,1.09,4.19,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 e,HD 141399,e,HD 141399,HIP 77301,0,1,4,0,2014,0,3717.35000000,4.896800,,,,,219.30270,0.69000,Msini,0.000000,,,<a refstr=VOGT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...97V/abstract target=ref>Vogt et al. 2014</a>,K0 V,5360.00,1.46,1.14,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141399 e,HD 141399,e,HD 141399,HIP 77301,1,1,4,0,2014,0,5000.00000000,5.000000,,,,,209.76780,0.66000,Msini,0.260000,,,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,K0,5600.00,,1.07,4.28,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,50.45641,74.98872,37.0169000,7.2085600,7.0092600
HD 141937 b,HD 141937,b,HD 141937,HIP 77740,0,1,1,0,2002,0,653.22000000,1.520000,,,,,3080.00000,9.70000,Msini,0.410000,,,<a refstr=UDRY_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002A&A...390..267U/abstract target=ref> Udry et al. 2002 </a>,G2/G3 V,5925.00,,1.10,4.62,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,26.78098,351.88911,33.3622000,7.2500000,7.0914900
HD 141937 b,HD 141937,b,HD 141937,HIP 77740,1,1,1,0,2002,0,653.21997000,1.500000,,,,,3079.77270,9.69000,Msini,0.410000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5870.00,1.03,1.09,4.45,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,26.78098,351.88911,33.3622000,7.2500000,7.0914900
HD 141937 b,HD 141937,b,HD 141937,HIP 77740,0,1,1,0,2002,0,653.22000000,1.487700,,,,,2960.78000,9.31600,Msini,0.410000,,,<a refstr=LIU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014RAA....14.1447L/abstract target=ref>Liu et al. 2014</a>,,5879.00,0.99,1.03,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,26.78098,351.88911,33.3622000,7.2500000,7.0914900
HD 142 A d,HD 142,d,HD 142,HIP 522,1,2,3,0,2022,0,108.45299000,0.474000,,,,,82.63539,0.26000,Msini,0.130000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.21,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-66.38756,321.58140,26.1853000,5.7000000,5.5844200
HD 142 b,HD 142,b,HD 142,HIP 522,0,2,3,0,2001,0,349.70000000,1.020000,,,,,397.27000,1.25000,Msini,0.170000,,,<a refstr=WITTENMYER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...753..169W/abstract target=ref> Wittenmyer et al. 2012 </a>,,6245.00,1.47,1.23,4.62,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-66.38756,321.58140,26.1853000,5.7000000,5.5844200
HD 142 b,HD 142,b,HD 142,HIP 522,0,2,3,0,2001,0,350.30000000,1.045000,,,,,416.34000,1.31000,Msini,0.260000,,,<a refstr=BUTLER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...646..505B/abstract target=ref> Butler et al. 2006 </a>,,6249.00,,1.24,4.18,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-66.38756,321.58140,26.1853000,5.7000000,5.5844200
HD 142 b,HD 142,b,HD 142,HIP 522,0,2,3,0,2001,0,339.00000000,1.000000,,,,,327.35000,1.03000,Msini,0.370000,,,<a refstr=TINNEY_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...571..528T/abstract target=ref> Tinney et al. 2002 </a>,G1 IV,6025.00,,1.15,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-66.38756,321.58140,26.1853000,5.7000000,5.5844200
HD 142 b,HD 142,b,HD 142,HIP 522,1,2,3,0,2001,0,351.43394000,1.039000,,,,,396.96768,1.24900,Msini,0.158000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.21,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-66.38756,321.58140,26.1853000,5.7000000,5.5844200
HD 142 c,HD 142,c,HD 142,HIP 522,0,2,3,0,2012,0,6005.00000000,6.800000,,,,,1684.40000,5.30000,Msini,0.210000,,,<a refstr=WITTENMYER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...753..169W/abstract target=ref> Wittenmyer et al. 2012 </a>,,6245.00,1.47,1.23,4.62,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-66.38756,321.58140,26.1853000,5.7000000,5.5844200
HD 142 c,HD 142,c,HD 142,HIP 522,1,2,3,0,2012,0,10159.64279000,9.811000,,,3464.64746,10.90100,3464.64746,10.90100,Mass,0.277000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.21,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-66.38756,321.58140,26.1853000,5.7000000,5.5844200
HD 142022 A b,HD 142022 A,b,HD 142022 A,HIP 79242,0,2,1,0,2005,0,1928.00000000,3.030000,,,,,1600.00000,5.10000,Msini,0.530000,,,<a refstr=EGGENBERGER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006A&A...447.1159E/abstract target=ref> Eggenberger et al. 2006 </a>,K0,5499.00,,0.99,4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-23.31633,307.71909,34.2802000,7.7000000,7.5142300
HD 142022 A b,HD 142022 A,b,HD 142022 A,HIP 79242,1,2,1,0,2005,0,1928.00000000,2.930000,,,,,1411.16520,4.44000,Msini,0.530000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5421.00,1.04,0.90,4.35,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-23.31633,307.71909,34.2802000,7.7000000,7.5142300
HD 142022 A b,HD 142022 A,b,HD 142022 A,HIP 79242,0,2,1,0,2005,0,1935.00000000,2.939000,,,1433.40612,4.51000,1433.40612,4.51000,Mass,0.506000,,,<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>,G9 IV-V,5499.00,,0.98,4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-23.31633,307.71909,34.2802000,7.7000000,7.5142300
